Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-03-26 00:00:00-04:00,51.77022295617645,52.44379471918521,51.29587603253988,52.235084533691406,5808800,0.0,0
2018-03-27 00:00:00-04:00,52.47225907991875,52.633535300177854,51.19152018824395,51.47612762451172,6699600,0.0,0
2018-03-28 00:00:00-04:00,51.675354778315295,52.054830144068895,50.96383439617501,51.16305923461914,7473500,0.0,0
2018-03-29 00:00:00-04:00,51.24844807942073,52.38688155357168,50.99230027631325,51.99791717529297,5960300,0.0,0
2018-04-02 00:00:00-04:00,51.78920021560462,51.82714884021101,48.33595499398421,49.28464889526367,10228200,0.0,0
2018-04-03 00:00:00-04:00,49.79695108013673,51.01127827688036,49.588237236078726,50.963844299316406,6776300,0.0,0
2018-04-04 00:00:00-04:00,50.08155829979231,51.210502883361535,49.90130411942933,51.09666061401367,6378300,0.0,0
2018-04-05 00:00:00-04:00,51.52356341878573,51.68483963342856,50.944859601105414,51.42869186401367,4417800,0.0,0
2018-04-06 00:00:00-04:00,51.087163293185874,51.51407625715548,49.81591336657631,50.328208923339844,6918700,0.0,0
2018-04-09 00:00:00-04:00,50.62230814131832,50.9448642188207,49.78745647855097,49.86335372924805,6179300,0.0,0
2018-04-10 00:00:00-04:00,50.61281557443802,50.64127885091434,48.79132511506666,49.67361068725586,12220000,0.0,0
2018-04-11 00:00:00-04:00,49.332083656227525,49.84437923967434,48.724920128726154,48.82927703857422,7799600,0.0,0
2018-04-12 00:00:00-04:00,49.901294188640634,50.887936643919765,49.284645368326004,50.26179885864258,12713600,0.0,0
2018-04-13 00:00:00-04:00,50.86897394894934,51.646902780450226,49.80643762623751,50.20488739013672,9925900,0.0,0
2018-04-16 00:00:00-04:00,50.536922708379535,52.01688644311767,50.536922708379535,51.514076232910156,9490400,0.0,0
2018-04-17 00:00:00-04:00,52.178160350854256,52.3678998395624,51.25792618295658,51.75124740600586,7380400,0.0,0
2018-04-18 00:00:00-04:00,52.187644700704205,53.14582747185174,51.912526247256984,52.377384185791016,7504900,0.0,0
2018-04-19 00:00:00-04:00,52.216115840081834,52.39636638762305,51.760743178677544,52.24457550048828,5217500,0.0,0
2018-04-20 00:00:00-04:00,52.396360241345235,52.95608975055522,52.329951962199964,52.557640075683594,7445700,0.0,0
2018-04-23 00:00:00-04:00,52.90865500991643,52.93711466656892,51.39074271980844,51.808170318603516,5360400,0.0,0
2018-04-24 00:00:00-04:00,51.959966331693096,52.462772950242254,50.385134572313,51.04922103881836,7655000,0.0,0
2018-04-25 00:00:00-04:00,51.17254732670322,52.14021553261832,50.480001218534376,51.84612274169922,7219800,0.0,0
2018-04-26 00:00:00-04:00,51.134593111649096,51.267409653817744,50.072053536341215,50.40409851074219,12130500,0.0,0
2018-04-27 00:00:00-04:00,50.53692017960695,50.94485881135344,50.36615500264425,50.75511932373047,5699000,0.0,0
2018-04-30 00:00:00-04:00,50.80256314425718,51.020762330701324,49.540802001953125,49.540802001953125,8200000,0.0,0
2018-05-01 00:00:00-04:00,49.58823513507454,50.13847576566816,49.18978177866229,50.034122467041016,6799500,0.0,0
2018-05-02 00:00:00-04:00,50.10052364460223,50.44205039149947,49.5977134419588,49.67361068725586,5142800,0.0,0
2018-05-03 00:00:00-04:00,49.35105744054096,49.445925383579976,48.468771818153954,49.13285827636719,7083100,0.0,0
2018-05-04 00:00:00-04:00,48.933630647530315,49.79694190851913,48.933630647530315,49.65463638305664,4535200,0.0,0
2018-05-07 00:00:00-04:00,49.71156391961579,49.71156391961579,48.829278265612984,49.23721694946289,6055800,0.0,0
2018-05-08 00:00:00-04:00,49.389001258472355,50.3376950724493,49.284644359898145,49.6830940246582,6361100,0.0,0
2018-05-09 00:00:00-04:00,49.49336145215384,49.59771836530643,48.8197896186892,48.971580505371094,8403900,0.0,0
2018-05-10 00:00:00-04:00,49.19584071342088,49.93067719121018,48.976344670521165,49.682552337646484,7590700,0.305,0
2018-05-11 00:00:00-04:00,49.625294917914786,50.655975867491264,49.510776025902935,50.484195709228516,7810800,0.0,0
2018-05-14 00:00:00-04:00,50.48419617463084,50.82775285383356,49.48214402869714,49.711185455322266,10466400,0.0,0
2018-05-15 00:00:00-04:00,49.596670298271775,50.312419804717535,49.39625766969437,49.97840118408203,6572800,0.0,0
2018-05-16 00:00:00-04:00,50.01657266627381,51.52441995926888,50.01657266627381,51.0377082824707,6997400,0.0,0
2018-05-17 00:00:00-04:00,50.980446417005695,51.505332266321,50.579628467154016,50.6750602722168,6069600,0.0,0
2018-05-18 00:00:00-04:00,50.58917138551733,50.799125730198995,50.39830777088684,50.53191375732422,5819000,0.0,0
2018-05-21 00:00:00-04:00,50.83729446528865,51.86797170778317,50.80866565425788,51.514869689941406,5413600,0.0,0
2018-05-22 00:00:00-04:00,51.89661246484025,52.47875598556358,50.98045031984618,51.07588577270508,4943600,0.0,0
2018-05-23 00:00:00-04:00,50.780039213463205,51.01862237493276,50.560543141770026,50.96136474609375,3692000,0.0,0
2018-05-24 00:00:00-04:00,51.08542320257133,52.077929985913975,51.08542320257133,51.91569519042969,5251200,0.0,0
2018-05-25 00:00:00-04:00,52.15427452147623,53.55714087313375,52.12564206987811,53.31855773925781,7597300,0.0,0
2018-05-29 00:00:00-04:00,52.86047788241937,53.06088683859223,51.36217611209708,51.75345230102539,6544600,0.0,0
2018-05-30 00:00:00-04:00,52.00157979422211,52.211530469768825,51.219023790947574,51.82979965209961,4149700,0.0,0
2018-05-31 00:00:00-04:00,51.934774686247124,52.33559624306778,51.4766955073733,51.58167266845703,5365500,0.0,0
2018-06-01 00:00:00-04:00,51.93477249145508,52.23061687468946,51.600757575294935,51.93477249145508,4317800,0.0,0
2018-06-04 00:00:00-04:00,52.27833289263235,52.898650470358525,51.96340506244843,52.66960906982422,4472400,0.0,0
2018-06-05 00:00:00-04:00,52.45012006621489,52.48829424483784,51.81071895648572,52.173362731933594,4968300,0.0,0
2018-06-06 00:00:00-04:00,50.770493575452335,51.82980331320446,50.22652430046987,51.69619369506836,10825300,0.0,0
2018-06-07 00:00:00-04:00,51.44807377901893,51.60076685966425,50.4746540247212,51.01862335205078,6858000,0.0,0
2018-06-08 00:00:00-04:00,50.636888751759415,51.667566060296764,50.636888751759415,51.619850158691406,5858500,0.0,0
2018-06-11 00:00:00-04:00,51.87752092498248,53.289932741745936,51.76300203186381,52.38331604003906,6800800,0.0,0
2018-06-12 00:00:00-04:00,52.33560286325054,52.33560286325054,51.51487619876696,52.05884552001953,5253700,0.0,0
2018-06-13 00:00:00-04:00,52.13519452604561,52.555099588212165,51.89661135971434,52.15428161621094,4384900,0.0,0
2018-06-14 00:00:00-04:00,52.278345493875584,52.96546622061346,52.11611067811272,52.39286804199219,5456100,0.0,0
2018-06-15 00:00:00-04:00,52.15427722161379,52.660072326660156,51.64847847607752,52.660072326660156,8125300,0.0,0
2018-06-18 00:00:00-04:00,52.230621327479106,52.545552824269826,51.82025802950384,52.29742431640625,5836500,0.0,0
2018-06-19 00:00:00-04:00,51.8488948134816,51.953868347357684,50.88501679474625,51.32400894165039,5830800,0.0,0
2018-06-20 00:00:00-04:00,51.53396444466929,52.097020868480655,51.25720709523026,51.38127136230469,4541300,0.0,0
2018-06-21 00:00:00-04:00,51.34309006560261,51.82980170102012,50.961359232842916,51.27628707885742,4806800,0.0,0
2018-06-22 00:00:00-04:00,51.056794343249805,51.52441892129329,50.02611338290416,50.312416076660156,10311600,0.0,0
2018-06-25 00:00:00-04:00,49.892508490182216,50.19789463906628,48.40375192449491,48.9668083190918,7547800,0.0,0
2018-06-26 00:00:00-04:00,49.17675839423241,49.26264847504174,48.58507319337366,48.73776626586914,4810300,0.0,0
2018-06-27 00:00:00-04:00,48.69959484720489,48.842746203495516,47.43033429275491,47.611656188964844,9035800,0.0,0
2018-06-28 00:00:00-04:00,47.54485155487896,47.72617344483971,46.81001498952736,47.52576446533203,6871800,0.0,0
2018-06-29 00:00:00-04:00,47.535311553877776,48.02201961325628,47.24900884078312,47.27764129638672,6703900,0.0,0
2018-07-02 00:00:00-04:00,47.000880582242644,47.878864827409764,46.67640735240046,47.640281677246094,8300000,0.0,0
2018-07-03 00:00:00-04:00,47.000878932704296,47.26809088655278,46.3996483960554,46.55234146118164,6449500,0.0,0
2018-07-05 00:00:00-04:00,46.857732486549224,47.02951265782295,46.30422143282629,47.01042556762695,6335900,0.0,0
2018-07-06 00:00:00-04:00,47.08677353199042,47.50667859129646,46.838648642511885,47.31581497192383,4903000,0.0,0
2018-07-09 00:00:00-04:00,47.31581264327131,48.46100886510688,47.048597036418336,48.203338623046875,7895600,0.0,0
2018-07-10 00:00:00-04:00,48.28922653198242,48.346487796694944,47.344439327409766,48.28922653198242,7366600,0.0,0
2018-07-11 00:00:00-04:00,47.85023336240309,47.85023336240309,46.58097296693179,47.563934326171875,10426500,0.0,0
2018-07-12 00:00:00-04:00,48.575526537285434,48.93817027233749,46.87681218268883,48.41328811645508,12625600,0.0,0
2018-07-13 00:00:00-04:00,48.19379916719832,48.66142377083434,48.031564362981655,48.45146942138672,6835900,0.0,0
2018-07-16 00:00:00-04:00,48.575525372925654,48.585067096044774,47.80251474265293,48.35602569580078,8603200,0.0,0
2018-07-17 00:00:00-04:00,48.28923253408468,49.21493640596988,48.28923253408468,48.80457305908203,5299000,0.0,0
2018-07-18 00:00:00-04:00,50.045203089648,51.10451291858426,49.987945460293716,50.388763427734375,10212300,0.0,0
2018-07-19 00:00:00-04:00,50.446022008697256,50.808669417401894,50.035658697910684,50.579627990722656,6391400,0.0,0
2018-07-20 00:00:00-04:00,50.255154264501215,50.47465032430645,49.59666608508551,49.615753173828125,6697500,0.0,0
2018-07-23 00:00:00-04:00,49.434427118081224,49.98794176418016,48.98589327917991,49.85433578491211,4509200,0.0,0
2018-07-24 00:00:00-04:00,49.98793781139815,50.15971795415643,49.214927168985895,49.31990432739258,4652700,0.0,0
2018-07-25 00:00:00-04:00,49.252648378301465,49.69463748847859,49.252648378301465,49.636985778808594,4727600,0.35,0
2018-07-26 00:00:00-04:00,49.63698283487659,52.11595122396432,49.49285540190623,51.86613082885742,10322100,0.0,0
2018-07-27 00:00:00-04:00,51.83731622352169,52.625204692153446,51.808488532503965,52.32734298706055,6561000,0.0,0
2018-07-30 00:00:00-04:00,52.19281860702165,52.730890224475026,51.645140204128495,51.68357467651367,5676700,0.0,0
2018-07-31 00:00:00-04:00,51.81808903379729,52.894228548756516,51.70278928780844,52.28889846801758,6048100,0.0,0
2018-08-01 00:00:00-04:00,52.64442179062268,52.7212870807333,51.29924439320823,51.49141311645508,4203400,0.0,0
2018-08-02 00:00:00-04:00,51.12628906788635,51.98143597351159,50.86686186078994,51.79887771606445,4483600,0.0,0
2018-08-03 00:00:00-04:00,52.03908365390876,52.308117626210716,51.89495621713959,52.13516616821289,3147300,0.0,0
2018-08-06 00:00:00-04:00,51.98143003517209,52.39459142905438,51.73161330797744,52.28889846801758,3122300,0.0,0
2018-08-07 00:00:00-04:00,52.4618552509184,52.93266839829634,52.384989967552265,52.55794143676758,4425300,0.0,0
2018-08-08 00:00:00-04:00,52.72128530580309,53.37465674365769,52.70206806759403,53.06718826293945,3562200,0.0,0
2018-08-09 00:00:00-04:00,53.047968056667436,53.53799844029761,52.97110277344524,53.17287826538086,2890400,0.0,0
2018-08-10 00:00:00-04:00,52.634809159734914,52.68285408754297,51.74122774914309,52.56755065917969,4204400,0.0,0
2018-08-13 00:00:00-04:00,52.73089491213444,52.73089491213444,51.65475158156094,52.09674072265625,3896600,0.0,0
2018-08-14 00:00:00-04:00,52.135172991520314,52.90384786780732,52.135172991520314,52.61559295654297,3459900,0.0,0
2018-08-15 00:00:00-04:00,52.65402680472807,53.37465674365769,52.23125856006885,53.06718826293945,4896500,0.0,0
2018-08-16 00:00:00-04:00,53.16326851675786,53.61486073564055,53.057575551068396,53.278568267822266,3366100,0.0,0
2018-08-17 00:00:00-04:00,53.31701084012367,53.797430818744914,53.14405935459494,53.47074508666992,3266500,0.0,0
2018-08-20 00:00:00-04:00,53.77820623553907,55.440458694725365,53.6725132682262,55.17142105102539,7005800,0.0,0
2018-08-21 00:00:00-04:00,55.277113301929255,55.757533208715536,55.1906375720952,55.3443717956543,4732300,0.0,0
2018-08-22 00:00:00-04:00,55.24829600468944,55.24829600468944,54.55649008181737,54.681400299072266,4246100,0.0,0
2018-08-23 00:00:00-04:00,54.58531760006366,55.075344350344245,54.49884185997727,54.71022415161133,3051900,0.0,0
2018-08-24 00:00:00-04:00,54.55648519739603,55.13299130327953,54.33549247300028,54.94082260131836,3149600,0.0,0
2018-08-27 00:00:00-04:00,55.219468511693435,55.661453972297444,55.02729980459636,55.488502502441406,4278900,0.0,0
2018-08-28 00:00:00-04:00,55.68067206007506,56.56464299478597,55.54615506264629,56.48777770996094,7035300,0.0,0
2018-08-29 00:00:00-04:00,56.49738176014971,56.56464025560705,56.122654809655025,56.22834777832031,4543300,0.0,0
2018-08-30 00:00:00-04:00,56.04578851228496,56.391687768945005,55.90166107302516,56.1514778137207,3020300,0.0,0
2018-08-31 00:00:00-04:00,56.15148022920478,56.478165928975486,56.05539770910706,56.18991470336914,6076700,0.0,0
2018-09-04 00:00:00-04:00,56.20912911201585,56.86250047867971,56.151477403670334,56.574249267578125,5017400,0.0,0
2018-09-05 00:00:00-04:00,56.68955458391128,57.26605706270706,54.71983350516009,54.96965026855469,9495500,0.0,0
2018-09-06 00:00:00-04:00,54.96964445417748,55.26750611372676,53.97998062631084,54.22979736328125,7618100,0.0,0
2018-09-07 00:00:00-04:00,53.88390780535717,55.421250306307506,53.509177134518985,54.63336181640625,6307600,0.0,0
2018-09-10 00:00:00-04:00,54.81591216419922,55.47889399990515,54.59491944073495,55.30594253540039,3894900,0.0,0
2018-09-11 00:00:00-04:00,55.08495569395176,56.170702190563574,54.92161099767159,55.98814392089844,4717500,0.0,0
2018-09-12 00:00:00-04:00,56.055395769076206,56.09383024191038,54.9216044776594,55.14259719848633,5116100,0.0,0
2018-09-13 00:00:00-04:00,55.14259800420992,55.96892085565336,55.14259800420992,55.55575942993164,3568400,0.0,0
2018-09-14 00:00:00-04:00,55.49810476180382,56.04578681521942,55.37319822789474,55.66144943237305,3449300,0.0,0
2018-09-17 00:00:00-04:00,55.526936083658136,56.07461450762066,55.526936083658136,55.690277099609375,3944600,0.0,0
2018-09-18 00:00:00-04:00,55.603803276912295,56.016964721863225,54.69100465050179,55.565372467041016,3746900,0.0,0
2018-09-19 00:00:00-04:00,55.59419873249415,55.98814295573778,55.48850575413137,55.632633209228516,3423000,0.0,0
2018-09-20 00:00:00-04:00,55.92088475320886,56.17070152269152,55.63263350678626,55.8536262512207,3448100,0.0,0
2018-09-21 00:00:00-04:00,56.15148446826021,57.87138883116805,56.10344320458456,57.27566909790039,11936300,0.0,0
2018-09-24 00:00:00-04:00,56.84328538085393,56.84328538085393,54.892781658203816,55.16181564331055,6640000,0.0,0
2018-09-25 00:00:00-04:00,55.19064216181075,55.29633513654336,54.20097824442962,54.863956451416016,4635500,0.0,0
2018-09-26 00:00:00-04:00,55.152207122025985,55.68066828984744,54.94082118877218,55.257896423339844,5306700,0.0,0
2018-09-27 00:00:00-04:00,55.55575871182825,56.28599903565643,55.55575871182825,55.72871017456055,3897600,0.0,0
2018-09-28 00:00:00-04:00,55.728713488605514,55.988140698131446,55.2867280199228,55.565372467041016,4642500,0.0,0
2018-10-01 00:00:00-04:00,55.71910002586399,55.86322379256641,54.114495699657795,54.38352966308594,5839900,0.0,0
2018-10-02 00:00:00-04:00,53.26896213116661,53.42269636680712,52.08712950743394,52.54833221435547,8604600,0.0,0
2018-10-03 00:00:00-04:00,52.83658612225778,53.03836161550494,52.12556300493649,52.19282150268555,6966700,0.0,0
2018-10-04 00:00:00-04:00,52.12556364892735,52.298515121079724,50.9629482702578,51.46258544921875,7681100,0.0,0
2018-10-05 00:00:00-04:00,51.635539203104436,51.75083896786327,50.4825305595758,50.63626480102539,5621700,0.0,0
2018-10-08 00:00:00-04:00,50.31917920667375,50.64586488468224,49.58894257276164,50.09818649291992,5495700,0.0,0
2018-10-09 00:00:00-04:00,50.47291354304067,50.85725092933292,48.772226656463815,48.86831283569336,8284700,0.0,0
2018-10-10 00:00:00-04:00,48.74340470358077,48.83949088688735,47.73452360339701,47.76334762573242,13082900,0.0,0
2018-10-11 00:00:00-04:00,49.483252271015715,50.54017463980536,48.68575343622962,49.46403503417969,15887500,0.0,0
2018-10-12 00:00:00-04:00,50.50174147376423,50.645865245336296,49.348732974622834,50.01171112060547,9677300,0.0,0
2018-10-15 00:00:00-04:00,49.96367074835838,50.44409065940029,49.73306757832053,49.8099365234375,6494400,0.0,0
2018-10-16 00:00:00-04:00,50.02132366839513,51.13589774238774,49.982889194906,51.03020477294922,6684000,0.0,0
2018-10-17 00:00:00-04:00,52.77892932994933,53.11522178632288,51.59709684214859,52.17359924316406,9184200,0.0,0
2018-10-18 00:00:00-04:00,52.16399731814234,52.1736041040854,50.8860785342357,51.04942321777344,5871200,0.0,0
2018-10-19 00:00:00-04:00,51.04942335865037,51.48180203354556,50.69390996745142,51.29924011230469,4989800,0.0,0
2018-10-22 00:00:00-04:00,51.443362955691796,52.29850977767757,51.21275979461187,52.11595153808594,6174200,0.0,0
2018-10-23 00:00:00-04:00,51.21276418588271,51.54906033857216,49.99249711476819,51.35689163208008,7679800,0.0,0
2018-10-24 00:00:00-04:00,51.40493179423266,51.50101431276952,49.35834189464188,49.49285888671875,6759100,0.0,0
2018-10-25 00:00:00-04:00,49.39678121050492,51.846922326511454,49.34873994652705,51.606712341308594,9174400,0.0,0
2018-10-26 00:00:00-04:00,51.2223739832254,52.067910416495316,50.098189447051645,51.193546295166016,9573000,0.0,0
2018-10-29 00:00:00-04:00,52.029480293626406,52.625199985215914,50.50174475761911,51.32806396484375,10819700,0.0,0
2018-10-30 00:00:00-04:00,51.299238157891615,53.057576813704635,51.28963137228805,52.961490631103516,7526200,0.0,0
2018-10-31 00:00:00-04:00,53.43230539547095,53.931942564326526,52.53872402919447,52.58676528930664,8699500,0.0,0
2018-11-01 00:00:00-04:00,52.77893752226007,54.0280286952186,52.64442051883101,53.8454704284668,6401100,0.0,0
2018-11-02 00:00:00-04:00,54.28745294249316,54.796696903389766,53.461130063467046,53.922332763671875,6488600,0.0,0
2018-11-05 00:00:00-05:00,53.82624799933307,54.17215092640113,53.37465210395943,53.855072021484375,5206000,0.0,0
2018-11-06 00:00:00-05:00,53.86474277086023,54.01944301795882,52.93654128826869,53.632694244384766,5983100,0.35,0
2018-11-07 00:00:00-05:00,53.9614341936339,55.35373645527238,53.79706310194089,54.908973693847656,7204600,0.0,0
2018-11-08 00:00:00-05:00,54.71559751884223,55.07334115879313,54.02911538348257,54.85095977783203,4150400,0.0,0
2018-11-09 00:00:00-05:00,54.94764739790062,55.31505817425521,54.51255180659145,54.77360916137695,6061600,0.0,0
2018-11-12 00:00:00-05:00,54.72526286064069,55.29572071061666,54.33851408894102,54.82195281982422,4553900,0.0,0
2018-11-13 00:00:00-05:00,55.23771017677138,56.00154056501368,54.908971693705084,54.9379768371582,6004400,0.0,0
2018-11-14 00:00:00-05:00,55.044332730485756,55.65346654794586,54.348179796245645,54.56089401245117,5543300,0.0,0
2018-11-15 00:00:00-05:00,54.29983526153437,54.39652152730954,53.1782576121572,54.2418212890625,6969000,0.0,0
2018-11-16 00:00:00-05:00,53.96143516123364,54.16447855313208,53.08157677466207,54.04845428466797,6719500,0.0,0
2018-11-19 00:00:00-05:00,54.14514057862421,54.715598457254224,53.91308835327259,54.3288459777832,5640400,0.0,0
2018-11-20 00:00:00-05:00,53.758385719395925,54.59957177175634,53.44898522485354,53.57468032836914,5623600,0.0,0
2018-11-21 00:00:00-05:00,53.96143058790141,55.421413881402216,53.82606464976331,54.11613082885742,6509100,0.0,0
2018-11-23 00:00:00-05:00,54.61890609934145,55.779156031862165,54.40619189048518,55.2667121887207,3778200,0.0,0
2018-11-26 00:00:00-05:00,55.61479132440521,55.88551582992948,54.6865898583122,54.83161926269531,5927100,0.0,0
2018-11-27 00:00:00-05:00,55.41174653769649,57.0457680576453,55.38273770688094,56.378623962402344,8879800,0.0,0
2018-11-28 00:00:00-05:00,56.436635737770644,56.97808843770914,55.79849676814605,56.920074462890625,6204000,0.0,0
2018-11-29 00:00:00-05:00,56.56232775209731,57.4615240268136,56.41729466713872,56.910404205322266,6793700,0.0,0
2018-11-30 00:00:00-05:00,57.297154202644315,59.28892301273935,57.21013508743762,58.699127197265625,10846900,0.0,0
2018-12-03 00:00:00-05:00,58.979526775755254,59.04720790485656,57.82894389268813,58.1286735534668,6759400,0.0,0
2018-12-04 00:00:00-05:00,56.05955817534191,57.22947908951323,54.4642124801115,55.05400466918945,14429000,0.0,0
2018-12-06 00:00:00-05:00,54.754273092234286,56.30127559526815,54.63824513824807,56.156246185302734,9052500,0.0,0
2018-12-07 00:00:00-05:00,55.701810298992186,56.156243879247974,53.66169829615631,54.21281814575195,8193600,0.0,0
2018-12-10 00:00:00-05:00,54.367517321953514,54.77360775956397,53.477991858793416,54.45453643798828,5698400,0.0,0
2018-12-11 00:00:00-05:00,54.81228530578036,55.073342678899806,53.78739749465775,54.03878402709961,7319200,0.0,0
2018-12-12 00:00:00-05:00,54.589898161245,55.083007710134375,54.14513543395452,54.406192779541016,6175700,0.0,0
2018-12-13 00:00:00-05:00,54.36752296400379,54.58023720046224,51.582914650260186,51.77629089355469,10174900,0.0,0
2018-12-14 00:00:00-05:00,51.14782149804367,52.917205414538145,51.099474672109935,51.737613677978516,5551600,0.0,0
2018-12-17 00:00:00-05:00,51.60224831784019,51.60224831784019,50.393651508992136,50.65470886230469,5792700,0.0,0
2018-12-18 00:00:00-05:00,51.66026007486696,51.82462746340908,50.915764029973914,51.19615936279297,6099500,0.0,0
2018-12-19 00:00:00-05:00,51.437884376254026,51.573246637799315,49.707172744565,50.2099494934082,8003600,0.0,0
2018-12-20 00:00:00-05:00,49.82319113389775,50.33563866286297,48.36320788592919,49.22372817993164,8428800,0.0,0
2018-12-21 00:00:00-05:00,48.83697958930095,49.58147568688893,47.657391579085,47.81209182739258,11680200,0.0,0
2018-12-24 00:00:00-05:00,47.61871758083921,47.81209382137456,46.313434411829334,46.37144470214844,5381300,0.0,0
2018-12-26 00:00:00-05:00,46.79686956422601,48.78863472978269,46.32309799582633,48.740291595458984,7452700,0.0,0
2018-12-27 00:00:00-05:00,48.37287887612976,48.82731246948242,46.719519279692626,48.82731246948242,7136300,0.0,0
2018-12-28 00:00:00-05:00,48.85631563071578,49.40743547382873,48.06347642875172,48.51791000366211,5854800,0.0,0
2018-12-31 00:00:00-05:00,48.62426635723976,48.982009970052154,47.918446282947365,48.24718475341797,6231700,0.0,0
2019-01-02 00:00:00-05:00,47.6187157165603,48.498574072621835,47.260972082999864,48.43089294433594,5270700,0.0,0
2019-01-03 00:00:00-05:00,46.903227774668615,47.31898541133471,43.58684121054426,44.09928512573242,18694100,0.0,0
2019-01-04 00:00:00-05:00,44.83410534471241,47.21262662291421,44.70841393456539,46.20707321166992,11037000,0.0,0
2019-01-07 00:00:00-05:00,46.41012022873834,46.835545003030916,45.56893783232905,46.26508712768555,9375500,0.0,0
2019-01-08 00:00:00-05:00,46.87421917980869,47.05792457082175,45.39489783486683,45.897674560546875,8231400,0.0,0
2019-01-09 00:00:00-05:00,45.53992677183746,47.10627090855875,45.36588853442398,46.86455154418945,8095300,0.0,0
2019-01-10 00:00:00-05:00,45.13383830406018,47.28997451013177,44.3023231319256,47.115936279296875,11880200,0.0,0
2019-01-11 00:00:00-05:00,46.622830134858646,47.05792202096363,46.01369633062919,46.951568603515625,6577900,0.0,0
2019-01-14 00:00:00-05:00,45.9943615687927,46.31343290857125,44.863116684148494,46.168399810791016,10095100,0.0,0
2019-01-15 00:00:00-05:00,46.38111268076466,47.65739062586077,45.29820727592661,46.245750427246094,11569500,0.0,0
2019-01-16 00:00:00-05:00,47.27063673495095,47.551032073503535,45.839658588042646,45.92667770385742,9823000,0.0,0
2019-01-17 00:00:00-05:00,45.868662556712685,46.96123505212842,45.75263830137703,46.62282943725586,7312700,0.0,0
2019-01-18 00:00:00-05:00,47.02891569966071,47.08692967091433,46.352100788413324,46.51647186279297,7850200,0.0,0
2019-01-22 00:00:00-05:00,46.45846279212316,46.45846279212316,45.288541911018996,45.5399284362793,8144400,0.0,0
2019-01-23 00:00:00-05:00,45.72363210445979,46.21673794451529,45.385222809052166,45.733299255371094,8099900,0.0,0
2019-01-24 00:00:00-05:00,46.6614977393789,46.9418930467749,45.60760131532518,45.94601058959961,9057200,0.0,0
2019-01-25 00:00:00-05:00,46.071709787050686,46.555148489167294,45.34655173387577,46.110382080078125,11839200,0.0,0
2019-01-28 00:00:00-05:00,45.85899377671032,46.835538293759896,45.76230751542225,46.41978073120117,8212100,0.0,0
2019-01-29 00:00:00-05:00,46.806534815566025,46.88388677801951,46.284420134038726,46.62282943725586,7476500,0.0,0
2019-01-30 00:00:00-05:00,46.77753304883705,48.77896911741824,46.758195056828434,48.60493087768555,13005200,0.0,0
2019-01-31 00:00:00-05:00,48.41155613690709,48.740294634488244,47.46401662937197,47.792755126953125,8287100,0.0,0
2019-02-01 00:00:00-05:00,47.98612599861663,48.8176411458877,47.92811202729148,48.266517639160156,6172900,0.0,0
