Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cumulative_return
2018-02-26 00:00:00-05:00,70.49989467750898,71.89670287822753,70.49989467750898,70.96549987792969,4868500,0.0,0,,
2018-02-27 00:00:00-05:00,70.8587957086255,71.15949458277892,69.85968536443663,70.43199157714844,4141800,0.0,0,-0.007517854474342611,0.9924821455256574
2018-02-28 00:00:00-05:00,70.95579796315906,72.57570295567787,70.78119693758231,70.93639373779297,7469700,0.0,0,0.0071615490255168,0.9995898550677895
2018-03-01 00:00:00-05:00,70.96549693653444,71.21769265078831,69.37468355135051,69.84999084472656,8123900,0.0,0,-0.015315169489474645,0.9842809670174669
2018-03-02 00:00:00-05:00,69.08368876178159,72.1197987361451,68.61808356736086,71.79000091552734,6942400,0.0,0,0.027773948820026817,1.0116183362199365
2018-03-05 00:00:00-05:00,71.45049696482187,73.08979866429114,70.7326886887619,72.84729766845703,6276500,0.0,0,0.014727632531635892,1.0265170793380485
2018-03-06 00:00:00-05:00,73.13829922508161,73.21590131712166,70.67448830688078,71.70269012451172,8413300,0.0,0,-0.015712422843118468,1.010388008931806
2018-03-07 00:00:00-05:00,71.17889279064433,71.9160979228357,70.56779291822849,71.84819793701172,5834800,0.0,0,0.002029321525417238,1.0124384110673548
2018-03-08 00:00:00-05:00,72.27499958994176,74.60301065322976,72.00339965599106,74.5060043334961,8860500,0.0,0,0.036991970192689294,1.049890502591492
2018-03-09 00:00:00-05:00,74.55451215669163,75.9028171992417,74.11801329276008,75.87371826171875,8934700,0.0,0,0.01835709672606578,1.0691634440993418
2018-03-12 00:00:00-04:00,76.86311900334027,77.24141999155223,74.0016100103434,74.55451202392578,8450800,0.0,0,-0.01738686686267965,1.0505740416423426
2018-03-13 00:00:00-04:00,75.16560867278446,75.51481070847454,73.53600163974512,73.65240478515625,5108500,0.0,0,-0.012099968389304605,1.0378621289478462
2018-03-14 00:00:00-04:00,74.05981182587576,74.1665128693097,71.71240367141715,71.99370574951172,11755700,0.0,0,-0.022520636501726532,1.0144888132029037
2018-03-15 00:00:00-04:00,70.80060064691898,71.48930270351103,70.33500280046954,71.17890167236328,9989800,0.0,0,-0.011317712689820292,1.0030071202880364
2018-03-16 00:00:00-04:00,71.65420324723561,71.68330218522105,69.4619919789595,69.52989196777344,10549900,0.0,0,-0.023167113650899518,0.979770340339662
2018-03-19 00:00:00-04:00,68.87028193645085,69.98578798313578,67.71597484286335,68.91878509521484,8278500,0.0,0,-0.00878912443646307,0.971159016899261
